target,start time (UTC),end time (UTC),duration (minutes),ra,dec,configuration,exptime (s),repeats
2022aduk_22S05,2023-01-08 13:33:40.017,2023-01-08 13:40:00.017,6.33,10h38m46.542s,-17d33m42.81984s,{'filter': 'V'},300,1
TransitionBlock,2023-01-08 13:40:00.017,2023-01-08 13:41:20.017,1.33,,,[],,
2022aefd_22S05,2023-01-08 13:41:40.017,2023-01-08 13:48:00.017,6.33,8h16m56.380008s,-7d15m24.63012s,{'filter': 'V'},300,1
TransitionBlock,2023-01-08 13:48:00.017,2023-01-08 13:51:00.017,3.0,,,['filter:V to R'],,
2022aefd_22S05,2023-01-08 13:51:00.017,2023-01-08 13:57:20.017,6.33,8h16m56.380008s,-7d15m24.63012s,{'filter': 'R'},300,1
TransitionBlock,2023-01-08 13:57:20.017,2023-01-08 14:01:00.017,3.67,,,['filter:R to V'],,
2022aebw_22S05,2023-01-08 14:03:40.018,2023-01-08 14:10:00.018,6.33,8h38m46.707s,+5d16m47.38008s,{'filter': 'V'},300,1
TransitionBlock,2023-01-08 14:10:00.018,2023-01-08 14:13:40.018,3.67,,,['filter:V to R'],,
2022abdh_22S05,2023-01-08 14:13:40.018,2023-01-08 14:20:00.018,6.33,8h39m08.044992s,-8d51m47.66004s,{'filter': 'R'},300,1
TransitionBlock,2023-01-08 14:20:00.018,2023-01-08 14:23:00.018,3.0,,,['filter:R to V'],,
2022abdh_22S05,2023-01-08 14:23:00.018,2023-01-08 14:29:20.018,6.33,8h39m08.044992s,-8d51m47.66004s,{'filter': 'V'},300,1
TransitionBlock,2023-01-08 14:29:20.018,2023-01-08 14:33:00.018,3.67,,,['filter:V to R'],,
2022aebw_22S05,2023-01-08 14:33:00.018,2023-01-08 14:39:20.018,6.33,8h38m46.707s,+5d16m47.38008s,{'filter': 'R'},300,1
TransitionBlock,2023-01-08 14:39:20.018,2023-01-08 14:40:40.018,1.33,,,[],,
2022acwj_22S05,2023-01-08 14:40:40.018,2023-01-08 14:47:00.018,6.33,9h14m24.340992s,-33d20m14.79984s,{'filter': 'R'},300,1
TransitionBlock,2023-01-08 14:47:00.018,2023-01-08 14:50:00.018,3.0,,,['filter:R to V'],,
2022acwj_22S05,2023-01-08 14:50:00.018,2023-01-08 14:56:20.018,6.33,9h14m24.340992s,-33d20m14.79984s,{'filter': 'V'},300,1
TransitionBlock,2023-01-08 14:56:20.018,2023-01-08 14:58:00.018,1.67,,,[],,
2022adpu_22S05,2023-01-08 14:59:20.020,2023-01-08 15:05:40.020,6.33,11h36m47.883s,-8d35m16.46988s,{'filter': 'V'},300,1
TransitionBlock,2023-01-08 15:05:40.020,2023-01-08 15:07:00.020,1.33,,,[],,
2022aecr_22S05,2023-01-08 15:07:20.020,2023-01-08 15:13:40.020,6.33,9h42m41.361s,+9d54m29.98008s,{'filter': 'V'},300,1
TransitionBlock,2023-01-08 15:13:40.020,2023-01-08 15:16:40.020,3.0,,,['filter:V to R'],,
2022aecr_22S05,2023-01-08 15:16:40.020,2023-01-08 15:23:00.020,6.33,9h42m41.361s,+9d54m29.98008s,{'filter': 'R'},300,1
TransitionBlock,2023-01-08 15:23:00.020,2023-01-08 15:24:20.020,1.33,,,[],,
2022adpu_22S05,2023-01-08 15:28:40.021,2023-01-08 15:35:00.021,6.33,11h36m47.883s,-8d35m16.46988s,{'filter': 'R'},300,1
TransitionBlock,2023-01-08 15:35:00.021,2023-01-08 15:36:00.021,1.0,,,[],,
2022advr_22S05,2023-01-08 15:36:20.021,2023-01-08 15:42:40.021,6.33,10h22m48.991992s,+3d45m18.86004s,{'filter': 'R'},300,1
TransitionBlock,2023-01-08 15:42:40.021,2023-01-08 15:45:40.021,3.0,,,['filter:R to V'],,
2022advr_22S05,2023-01-08 15:46:00.021,2023-01-08 15:52:20.021,6.33,10h22m48.991992s,+3d45m18.86004s,{'filter': 'V'},300,1
TransitionBlock,2023-01-08 15:52:20.021,2023-01-08 15:54:20.021,2.0,,,[],,
Shapley_Skymapper_22S05,2023-01-08 15:54:40.022,2023-01-08 16:01:00.022,6.33,13h32m00s,-31d30m00s,{'filter': 'V'},300,1
TransitionBlock,2023-01-08 16:01:00.022,2023-01-08 16:04:40.022,3.67,,,['filter:V to R'],,
2023aw_22S05,2023-01-08 16:05:00.022,2023-01-08 16:11:20.022,6.33,13h02m44.67s,-22d04m33.25008s,{'filter': 'R'},300,1
TransitionBlock,2023-01-08 16:11:20.022,2023-01-08 16:14:20.022,3.0,,,['filter:R to V'],,
2023aw_22S05,2023-01-08 16:14:40.023,2023-01-08 16:21:00.023,6.33,13h02m44.67s,-22d04m33.25008s,{'filter': 'V'},300,1
TransitionBlock,2023-01-08 16:21:00.023,2023-01-08 16:24:40.023,3.67,,,['filter:V to R'],,
Shapley_Skymapper_22S05,2023-01-08 16:25:00.023,2023-01-08 16:31:20.023,6.33,13h32m00s,-31d30m00s,{'filter': 'R'},300,1
